sex,race,age,edu,state,total,positive
Male,White,18-34,HS,VI,1,0
Male,White,18-34,No HS,CA,3,2
Male,White,18-34,No HS,CO,4,1
Male,White,18-34,No HS,CT,1,1
Male,White,18-34,No HS,DC,2,1
Male,White,18-34,No HS,DE,1,0
Male,White,18-34,No HS,FL,2,1
Male,White,18-34,No HS,GA,1,1
Male,White,18-34,No HS,GU,4,4
Male,White,18-34,No HS,HI,2,1
Male,White,18-34,No HS,IA,2,2
Male,White,18-34,No HS,ID,2,1
Male,White,18-34,No HS,IL,2,1
Male,White,18-34,No HS,IN,2,1
Male,White,18-34,No HS,KS,1,1
Male,White,18-34,No HS,KY,1,1
Male,White,18-34,No HS,MD,1,0
Male,White,18-34,No HS,ME,1,0
Male,White,18-34,No HS,MI,2,2
Male,White,18-34,No HS,MO,1,1
Male,White,18-34,No HS,MS,1,0
Male,White,18-34,No HS,MT,1,0
Male,White,18-34,No HS,NC,3,0
Male,White,18-34,No HS,ND,2,1
Male,White,18-34,No HS,NJ,2,0
Male,White,18-34,No HS,NM,1,1
Male,White,18-34,No HS,NY,3,2
Male,White,18-34,No HS,OH,1,1
Male,White,18-34,No HS,OK,1,0
Male,White,18-34,No HS,OR,1,1
Male,White,18-34,No HS,PA,1,1
Male,White,18-34,No HS,RI,2,2
Male,White,18-34,No HS,SC,2,1
Male,White,18-34,No HS,SD,1,0
Male,White,18-34,No HS,TN,2,0
Male,White,18-34,No HS,TX,2,0
Male,White,18-34,No HS,UT,1,0
Male,White,18-34,No HS,VA,1,1
Male,White,18-34,No HS,VI,1,1
Male,White,18-34,Post-Grad,CA,1,0
Male,White,18-34,Post-Grad,CO,2,0
Male,White,18-34,Post-Grad,CT,1,1
Male,White,18-34,Post-Grad,DE,3,3
Male,White,18-34,Post-Grad,FL,1,1
Male,White,18-34,Post-Grad,GA,5,5
Male,White,18-34,Post-Grad,HI,1,1
Male,White,18-34,Post-Grad,ID,2,1
Male,White,18-34,Post-Grad,IL,1,1
Male,White,18-34,Post-Grad,IN,1,1
Male,White,18-34,Post-Grad,KS,3,2
Male,White,18-34,Post-Grad,LA,1,1
Male,White,18-34,Post-Grad,MA,1,1
Male,White,18-34,Post-Grad,ME,1,0
Male,White,18-34,Post-Grad,MI,2,2
Male,White,18-34,Post-Grad,MO,4,4
Male,White,18-34,Post-Grad,ND,2,1
Male,White,18-34,Post-Grad,NE,2,1
Male,White,18-34,Post-Grad,NH,1,1
Male,White,18-34,Post-Grad,NJ,3,2
Male,White,18-34,Post-Grad,NV,2,2
Male,White,18-34,Post-Grad,NY,5,4
Male,White,18-34,Post-Grad,OH,2,2
Male,White,18-34,Post-Grad,OK,2,2
Male,White,18-34,Post-Grad,OR,2,2
Male,White,18-34,Post-Grad,PR,1,1
Male,White,18-34,Post-Grad,RI,2,2
Male,White,18-34,Post-Grad,SD,4,1
Male,White,18-34,Post-Grad,TN,1,0
Male,White,18-34,Post-Grad,TX,1,0
Male,White,18-34,Post-Grad,VI,1,1
Male,White,18-34,Some College,CA,1,1
Male,White,18-34,Some College,CO,4,4
Male,White,18-34,Some College,CT,3,2
Male,White,18-34,Some College,GA,2,0
Male,White,18-34,Some College,GU,4,2
Male,White,18-34,Some College,HI,2,0
Male,White,18-34,Some College,IA,2,2
Male,White,18-34,Some College,ID,2,0
Male,White,18-34,Some College,IN,1,1
Male,White,18-34,Some College,KS,2,1
Male,White,18-34,Some College,KY,3,2
Male,White,18-34,Some College,LA,4,1
Male,White,18-34,Some College,MA,4,2
Male,White,18-34,Some College,ME,2,1
Male,White,18-34,Some College,MI,1,0
Male,White,18-34,Some College,MN,2,0
Male,White,18-34,Some College,MO,2,1
Male,White,18-34,Some College,MS,1,1
Male,White,18-34,Some College,NC,2,0
Male,White,18-34,Some College,ND,4,1
Male,White,18-34,Some College,NE,1,1
Male,White,18-34,Some College,NH,1,1
Male,White,18-34,Some College,NV,1,1
Male,White,18-34,Some College,OH,2,0
Male,White,18-34,Some College,OK,2,2
Male,White,18-34,Some College,OR,3,1
Male,White,18-34,Some College,PA,2,1
Male,White,18-34,Some College,PR,4,2
Male,White,18-34,Some College,RI,3,2
Male,White,18-34,Some College,SC,4,1
Male,White,18-34,Some College,SD,2,0
Male,White,18-34,Some College,TX,4,2
Male,White,18-34,Some College,UT,1,1
Male,White,18-34,Some College,VA,3,2
Male,White,18-34,Some College,VI,2,1
Male,White,35-64,4-Year College,CA,2,0
Male,White,35-64,4-Year College,CO,2,0
Male,White,35-64,4-Year College,DC,2,2
Male,White,35-64,4-Year College,DE,1,0
Male,White,35-64,4-Year College,GA,1,0
Male,White,35-64,4-Year College,GU,3,0
Male,White,35-64,4-Year College,IA,5,3
Male,White,35-64,4-Year College,ID,2,0
Male,White,35-64,4-Year College,IL,1,0
Male,White,35-64,4-Year College,IN,3,0
Male,White,35-64,4-Year College,KY,2,0
Male,White,35-64,4-Year College,LA,1,1
Male,White,35-64,4-Year College,MA,2,2
Male,White,35-64,4-Year College,MD,2,1
Male,White,35-64,4-Year College,ME,2,0
Male,White,35-64,4-Year College,MI,2,1
Male,White,35-64,4-Year College,MO,1,1
Male,White,35-64,4-Year College,MT,2,0
Male,White,35-64,4-Year College,ND,2,1
Male,White,35-64,4-Year College,NH,1,0
Male,White,35-64,4-Year College,NJ,2,0
Male,White,35-64,4-Year College,NM,1,0
Male,White,35-64,4-Year College,NV,2,1
Male,White,35-64,4-Year College,OH,4,0
Male,White,35-64,4-Year College,PR,1,1
Male,White,35-64,4-Year College,RI,2,0
Male,White,35-64,4-Year College,SD,1,0
Male,White,35-64,4-Year College,TN,2,0
Male,White,35-64,4-Year College,TX,2,0
Male,White,35-64,4-Year College,VA,4,0
Male,White,35-64,4-Year College,VI,4,2
Male,White,35-64,HS,CA,1,1
Male,White,35-64,HS,CO,1,0
Male,White,35-64,HS,CT,1,0
Male,White,35-64,HS,DC,1,1
Male,White,35-64,HS,DE,1,0
Male,White,35-64,HS,FL,1,1
Male,White,35-64,HS,IA,2,1
Male,White,35-64,HS,ID,2,1
Male,White,35-64,HS,IN,2,0
Male,White,35-64,HS,KS,1,0
Male,White,35-64,HS,LA,1,0
Male,White,35-64,HS,MA,1,0
Male,White,35-64,HS,ME,2,0
Male,White,35-64,HS,MI,4,3
Male,White,35-64,HS,MO,1,0
Male,White,35-64,HS,MS,1,1
Male,White,35-64,HS,MT,4,2
Male,White,35-64,HS,NC,1,0
Male,White,35-64,HS,ND,1,1
Male,White,35-64,HS,NE,1,0
Male,White,35-64,HS,NH,1,1
Male,White,35-64,HS,NJ,1,0
Male,White,35-64,HS,NM,2,1
Male,White,35-64,HS,NV,4,2
Male,White,35-64,HS,OH,2,0
Male,White,35-64,HS,OR,1,0
Male,White,35-64,HS,PA,1,1
Male,White,35-64,HS,PR,2,0
Male,White,35-64,HS,SC,2,0
Male,White,35-64,HS,SD,1,0
Male,White,35-64,HS,TX,1,1
Male,White,35-64,HS,VA,1,0
Male,White,35-64,HS,VI,2,2
Male,White,35-64,No HS,CO,3,3
Male,White,35-64,No HS,DC,2,1
Male,White,35-64,No HS,DE,1,1
Male,White,35-64,No HS,FL,1,1
Male,White,35-64,No HS,GA,1,0
Male,White,35-64,No HS,GU,1,1
Male,White,35-64,No HS,IA,1,1
Male,White,35-64,No HS,ID,2,1
Male,White,35-64,No HS,KS,1,1
Male,White,35-64,No HS,KY,1,0
Male,White,35-64,No HS,LA,2,1
Male,White,35-64,No HS,MA,2,0
Male,White,35-64,No HS,ME,2,1
Male,White,35-64,No HS,MI,2,0
Male,White,35-64,No HS,MN,1,0
Male,White,35-64,No HS,MO,1,0
Male,White,35-64,No HS,MS,4,2
Male,White,35-64,No HS,MT,1,1
Male,White,35-64,No HS,NC,3,0
Male,White,35-64,No HS,ND,1,0
Male,White,35-64,No HS,NE,3,1
Male,White,35-64,No HS,NH,2,1
Male,White,35-64,No HS,NJ,1,1
Male,White,35-64,No HS,NM,2,2
Male,White,35-64,No HS,NV,1,1
Male,White,35-64,No HS,NY,1,1
Male,White,35-64,No HS,OH,1,0
Male,White,35-64,No HS,OK,1,1
Male,White,35-64,No HS,OR,2,0
Male,White,35-64,No HS,PA,2,2
Male,White,35-64,No HS,PR,1,1
Male,White,35-64,No HS,RI,4,4
Male,White,35-64,No HS,SC,1,1
Male,White,35-64,No HS,SD,1,1
Male,White,35-64,No HS,TN,1,1
Male,White,35-64,No HS,VA,1,0
Male,White,35-64,No HS,VI,1,1
Male,White,35-64,Post-Grad,CA,3,2
Male,White,35-64,Post-Grad,CO,3,2
Male,White,35-64,Post-Grad,CT,1,1
Male,White,35-64,Post-Grad,DC,2,1
Male,White,35-64,Post-Grad,DE,2,2
Male,White,35-64,Post-Grad,FL,2,2
Male,White,35-64,Post-Grad,GU,1,1
Male,White,35-64,Post-Grad,ID,1,0
Male,White,35-64,Post-Grad,IL,2,2
Male,White,35-64,Post-Grad,IN,1,1
Male,White,35-64,Post-Grad,KS,2,2
Male,White,35-64,Post-Grad,KY,1,0
Male,White,35-64,Post-Grad,LA,2,1
Male,White,35-64,Post-Grad,MA,3,3
Male,White,35-64,Post-Grad,MD,1,0
Male,White,35-64,Post-Grad,ME,2,0
Male,White,35-64,Post-Grad,MI,3,1
Male,White,35-64,Post-Grad,MN,2,2
Male,White,35-64,Post-Grad,MO,2,2
Male,White,35-64,Post-Grad,MS,2,1
Male,White,35-64,Post-Grad,ND,3,2
Male,White,35-64,Post-Grad,NE,1,1
Male,White,35-64,Post-Grad,NJ,2,1
Male,White,35-64,Post-Grad,NM,2,0
Male,White,35-64,Post-Grad,NY,1,1
Male,White,35-64,Post-Grad,OH,4,3
Male,White,35-64,Post-Grad,OK,5,2
Male,White,35-64,Post-Grad,OR,1,0
Male,White,35-64,Post-Grad,PR,1,1
Male,White,35-64,Post-Grad,SC,2,2
Male,White,35-64,Post-Grad,SD,1,0
Male,White,35-64,Post-Grad,UT,1,0
Male,White,35-64,Post-Grad,VA,2,0
Male,White,35-64,Post-Grad,VI,2,2
Male,White,35-64,Some College,CO,4,2
Male,White,35-64,Some College,CT,2,2
Male,White,35-64,Some College,DC,3,0
Male,White,35-64,Some College,DE,1,1
Male,White,35-64,Some College,FL,1,1
Male,White,35-64,Some College,GA,2,0
Male,White,35-64,Some College,HI,3,1
Male,White,35-64,Some College,IA,3,1
Male,White,35-64,Some College,IL,4,1
Male,White,35-64,Some College,IN,1,0
Male,White,35-64,Some College,LA,3,2
Male,White,35-64,Some College,MD,3,1
Male,White,35-64,Some College,ME,3,3
Male,White,35-64,Some College,MI,3,2
Male,White,35-64,Some College,MO,2,0
Male,White,35-64,Some College,MS,1,1
Male,White,35-64,Some College,MT,2,2
Male,White,35-64,Some College,NC,1,0
Male,White,35-64,Some College,ND,2,0
Male,White,35-64,Some College,NE,2,1
Male,White,35-64,Some College,NM,1,0
Male,White,35-64,Some College,NV,1,0
Male,White,35-64,Some College,OH,2,2
Male,White,35-64,Some College,OR,1,0
Male,White,35-64,Some College,PA,1,0
Male,White,35-64,Some College,RI,1,0
Male,White,35-64,Some College,SC,4,1
Male,White,35-64,Some College,SD,4,2
Male,White,35-64,Some College,TN,1,0
Male,White,35-64,Some College,TX,1,1
Male,White,35-64,Some College,VA,2,1
Male,White,35-64,Some College,VI,2,2
Male,White,65-74,4-Year College,CA,2,0
Male,White,65-74,4-Year College,CO,3,2
Male,White,65-74,4-Year College,CT,1,0
Male,White,65-74,4-Year College,DC,2,0
Male,White,65-74,4-Year College,DE,2,0
Male,White,65-74,4-Year College,GU,2,1
Male,White,65-74,4-Year College,HI,1,0
Male,White,65-74,4-Year College,IA,1,0
Male,White,65-74,4-Year College,ID,1,0
Male,White,65-74,4-Year College,IL,2,0
Male,White,65-74,4-Year College,IN,3,0
Male,White,65-74,4-Year College,LA,2,1
Male,White,65-74,4-Year College,MA,3,0
Male,White,65-74,4-Year College,MD,1,0
Male,White,65-74,4-Year College,ME,2,1
Male,White,65-74,4-Year College,MI,2,0
Male,White,65-74,4-Year College,MN,1,1
Male,White,65-74,4-Year College,MO,1,0
Male,White,65-74,4-Year College,MS,3,1
Male,White,65-74,4-Year College,MT,1,0
Male,White,65-74,4-Year College,ND,2,0
Male,White,65-74,4-Year College,NE,2,2
Male,White,65-74,4-Year College,NJ,6,0
Male,White,65-74,4-Year College,NM,1,0
Male,White,65-74,4-Year College,NV,3,1
Male,White,65-74,4-Year College,NY,1,1
Male,White,65-74,4-Year College,OH,1,0
Male,White,65-74,4-Year College,OK,2,0
Male,White,65-74,4-Year College,OR,2,0
Male,White,65-74,4-Year College,PA,2,0
Male,White,65-74,4-Year College,PR,2,0
Male,White,65-74,4-Year College,RI,1,0
Male,White,65-74,4-Year College,SC,1,0
Male,White,65-74,4-Year College,TN,2,0
Male,White,65-74,4-Year College,TX,3,0
Male,White,65-74,4-Year College,UT,3,1
Male,White,65-74,4-Year College,VI,3,0
Male,White,65-74,HS,CA,2,1
Male,White,65-74,HS,CT,3,0
Male,White,65-74,HS,DC,2,0
Male,White,65-74,HS,DE,2,0
Male,White,65-74,HS,FL,1,0
Male,White,65-74,HS,GA,2,0
Male,White,65-74,HS,IA,2,1
Male,White,65-74,HS,ID,3,0
Male,White,65-74,HS,IL,2,0
Male,White,65-74,HS,IN,2,1
Male,White,65-74,HS,KS,3,0
Male,White,65-74,HS,LA,2,1
Male,White,65-74,HS,MA,1,1
Male,White,65-74,HS,MD,1,0
Male,White,65-74,HS,ME,1,0
Male,White,65-74,HS,MN,2,1
Male,White,65-74,HS,MO,1,0
Male,White,65-74,HS,MS,1,0
Male,White,65-74,HS,NC,3,1
Male,White,65-74,HS,ND,3,0
Male,White,65-74,HS,NE,1,0
Male,White,65-74,HS,NH,1,1
Male,White,65-74,HS,NJ,3,0
Male,White,65-74,HS,NM,3,0
Male,White,65-74,HS,NV,1,0
Male,White,65-74,HS,NY,1,1
Male,White,65-74,HS,OH,1,0
Male,White,65-74,HS,RI,2,1
Male,White,65-74,HS,SC,1,0
Male,White,65-74,HS,SD,2,0
Male,White,65-74,HS,TN,1,0
Male,White,65-74,HS,TX,1,0
Male,White,65-74,HS,UT,3,1
Male,White,65-74,HS,VI,2,2
Male,White,65-74,No HS,CO,2,1
Male,White,65-74,No HS,CT,4,0
Male,White,65-74,No HS,DC,1,0
Male,White,65-74,No HS,DE,1,1
Male,White,65-74,No HS,FL,2,1
Male,White,65-74,No HS,GA,3,1
Male,White,65-74,No HS,GU,3,1
Male,White,65-74,No HS,ID,1,0
Male,White,65-74,No HS,IL,3,2
Male,White,65-74,No HS,IN,4,0
Male,White,65-74,No HS,LA,3,0
Male,White,65-74,No HS,MA,2,0
Male,White,65-74,No HS,MD,2,1
Male,White,65-74,No HS,ME,2,0
Male,White,65-74,No HS,MI,2,1
Male,White,65-74,No HS,MN,1,0
Male,White,65-74,No HS,MS,1,0
Male,White,65-74,No HS,NC,3,0
Male,White,65-74,No HS,ND,2,0
Male,White,65-74,No HS,NE,2,2
Male,White,65-74,No HS,NH,3,0
Male,White,65-74,No HS,NM,1,0
Male,White,65-74,No HS,NV,2,1
Male,White,65-74,No HS,NY,1,0
Male,White,65-74,No HS,OH,2,2
Male,White,65-74,No HS,PR,2,0
Male,White,65-74,No HS,RI,5,2
Male,White,65-74,No HS,SC,3,0
Male,White,65-74,No HS,TX,1,0
Male,White,65-74,No HS,VA,3,1
Male,White,65-74,No HS,VI,2,1
Male,White,65-74,Post-Grad,CO,3,1
Male,White,65-74,Post-Grad,DC,2,1
Male,White,65-74,Post-Grad,DE,1,1
Male,White,65-74,Post-Grad,FL,7,2
Male,White,65-74,Post-Grad,GA,2,0
Male,White,65-74,Post-Grad,HI,4,0
Male,White,65-74,Post-Grad,IA,1,0
Male,White,65-74,Post-Grad,ID,1,0
Male,White,65-74,Post-Grad,IL,1,1
Male,White,65-74,Post-Grad,IN,3,0
Male,White,65-74,Post-Grad,KS,2,1
Male,White,65-74,Post-Grad,KY,3,2
Male,White,65-74,Post-Grad,ME,4,0
Male,White,65-74,Post-Grad,MT,2,0
Male,White,65-74,Post-Grad,NC,1,0
Male,White,65-74,Post-Grad,NE,1,1
Male,White,65-74,Post-Grad,NH,1,1
Male,White,65-74,Post-Grad,NJ,1,0
Male,White,65-74,Post-Grad,NM,1,1
Male,White,65-74,Post-Grad,NV,2,0
Male,White,65-74,Post-Grad,NY,2,0
Male,White,65-74,Post-Grad,OH,2,1
Male,White,65-74,Post-Grad,OK,2,1
Male,White,65-74,Post-Grad,PA,1,0
Male,White,65-74,Post-Grad,PR,1,1
Male,White,65-74,Post-Grad,RI,1,1
Male,White,65-74,Post-Grad,SC,1,1
Male,White,65-74,Post-Grad,SD,3,0
Male,White,65-74,Post-Grad,TN,1,0
Male,White,65-74,Post-Grad,UT,3,1
Male,White,65-74,Post-Grad,VA,1,1
Male,White,65-74,Post-Grad,VI,3,1
Male,White,65-74,Some College,CA,2,0
Male,White,65-74,Some College,CO,2,0
Male,White,65-74,Some College,CT,1,1
Male,White,65-74,Some College,DC,2,1
Male,White,65-74,Some College,DE,1,0
Male,White,65-74,Some College,GA,4,2
Male,White,65-74,Some College,HI,1,0
Male,White,65-74,Some College,IA,1,1
Male,White,65-74,Some College,ID,3,1
Male,White,65-74,Some College,IL,2,1
Male,White,65-74,Some College,IN,2,0
Male,White,65-74,Some College,KS,2,0
Male,White,65-74,Some College,KY,1,1
Male,White,65-74,Some College,LA,1,0
Male,White,65-74,Some College,MA,2,1
Male,White,65-74,Some College,MD,3,0
Male,White,65-74,Some College,ME,2,0
Male,White,65-74,Some College,MI,1,0
Male,White,65-74,Some College,MN,1,0
Male,White,65-74,Some College,MO,2,0
Male,White,65-74,Some College,MS,1,0
Male,White,65-74,Some College,MT,1,1
Male,White,65-74,Some College,NC,2,2
Male,White,65-74,Some College,ND,4,0
Male,White,65-74,Some College,NE,2,1
Male,White,65-74,Some College,NJ,3,0
Male,White,65-74,Some College,NM,3,1
Male,White,65-74,Some College,NY,1,1
Male,White,65-74,Some College,OH,1,0
Male,White,65-74,Some College,OK,3,3
Male,White,65-74,Some College,OR,1,0
Male,White,65-74,Some College,PR,4,2
Male,White,65-74,Some College,RI,3,0
Male,White,65-74,Some College,SC,2,0
Male,White,65-74,Some College,SD,3,1
Male,White,65-74,Some College,TN,3,2
Male,White,65-74,Some College,TX,2,1
Male,White,65-74,Some College,VI,2,0
Male,White,75+,4-Year College,CA,2,0
Male,White,75+,4-Year College,CO,2,2
Male,White,75+,4-Year College,CT,1,0
Male,White,75+,4-Year College,DC,1,0
Male,White,75+,4-Year College,DE,1,0
Male,White,75+,4-Year College,FL,3,1
Male,White,75+,4-Year College,GA,1,0
Male,White,75+,4-Year College,HI,1,0
Male,White,75+,4-Year College,IA,1,1
Male,White,75+,4-Year College,ID,2,1
Male,White,75+,4-Year College,IL,1,0
Male,White,75+,4-Year College,IN,1,0
Male,White,75+,4-Year College,LA,1,1
Male,White,75+,4-Year College,MA,2,1
Male,White,75+,4-Year College,MD,2,0
Male,White,75+,4-Year College,MI,3,2
Male,White,75+,4-Year College,MS,2,0
Male,White,75+,4-Year College,NC,1,0
Male,White,75+,4-Year College,ND,3,0
Male,White,75+,4-Year College,NE,1,1
Male,White,75+,4-Year College,NH,2,1
Male,White,75+,4-Year College,NJ,4,0
Male,White,75+,4-Year College,NM,2,1
Male,White,75+,4-Year College,NV,1,0
Male,White,75+,4-Year College,NY,1,1
Male,White,75+,4-Year College,OH,1,1
Male,White,75+,4-Year College,OK,1,1
Male,White,75+,4-Year College,OR,1,0
Male,White,75+,4-Year College,PA,3,1
Male,White,75+,4-Year College,RI,4,3
Male,White,75+,4-Year College,SC,3,1
Male,White,75+,4-Year College,TN,3,1
Male,White,75+,4-Year College,UT,2,1
Male,White,75+,4-Year College,VA,3,1
Male,White,75+,HS,CA,1,0
Male,White,75+,HS,CO,2,1
Male,White,75+,HS,CT,1,0
Male,White,75+,HS,DC,2,1
Male,White,75+,HS,DE,3,0
Male,White,75+,HS,FL,1,1
Male,White,75+,HS,GA,2,1
Male,White,75+,HS,GU,1,1
Male,White,75+,HS,HI,1,1
Male,White,75+,HS,ID,2,0
Male,White,75+,HS,IL,1,0
Male,White,75+,HS,IN,3,0
Male,White,75+,HS,KS,5,4
Male,White,75+,HS,LA,1,0
Male,White,75+,HS,MI,1,1
Male,White,75+,HS,MN,2,1
Male,White,75+,HS,MO,1,0
Male,White,75+,HS,NC,3,1
Male,White,75+,HS,ND,3,2
Male,White,75+,HS,NE,1,1
Male,White,75+,HS,NH,1,1
Male,White,75+,HS,NJ,2,1
Male,White,75+,HS,NV,1,1
Male,White,75+,HS,NY,1,1
Male,White,75+,HS,OH,2,1
Male,White,75+,HS,OK,2,2
Male,White,75+,HS,OR,2,1
Male,White,75+,HS,PR,1,0
Male,White,75+,HS,SC,2,1
Male,White,75+,HS,SD,1,0
Male,White,75+,HS,TN,4,1
Male,White,75+,HS,TX,1,0
Male,White,75+,HS,UT,1,1
Male,White,75+,HS,VA,4,2
Male,White,75+,HS,VI,1,1
Male,White,75+,No HS,CA,2,1
Male,White,75+,No HS,CO,4,1
Male,White,75+,No HS,CT,1,0
Male,White,75+,No HS,DC,2,2
Male,White,75+,No HS,DE,2,1
Male,White,75+,No HS,FL,1,1
Male,White,75+,No HS,GA,2,2
Male,White,75+,No HS,GU,2,2
Male,White,75+,No HS,IA,3,2
Male,White,75+,No HS,IL,2,1
Male,White,75+,No HS,IN,1,1
Male,White,75+,No HS,KS,4,4
Male,White,75+,No HS,KY,1,1
Male,White,75+,No HS,LA,1,1
Male,White,75+,No HS,MA,3,1
Male,White,75+,No HS,MD,3,1
Male,White,75+,No HS,ME,1,0
Male,White,75+,No HS,MI,1,1
Male,White,75+,No HS,MN,2,2
Male,White,75+,No HS,MO,1,0
Male,White,75+,No HS,MS,3,2
Male,White,75+,No HS,MT,4,3
Male,White,75+,No HS,NC,2,1
Male,White,75+,No HS,ND,1,0
Male,White,75+,No HS,NE,1,0
Male,White,75+,No HS,NH,2,1
Male,White,75+,No HS,NJ,2,1
Male,White,75+,No HS,NM,1,0
Male,White,75+,No HS,NV,4,3
Male,White,75+,No HS,NY,2,1
Male,White,75+,No HS,OH,3,1
Male,White,75+,No HS,OK,1,0
Male,White,75+,No HS,OR,1,1
Male,White,75+,No HS,PR,2,0
Male,White,75+,No HS,RI,1,1
Male,White,75+,No HS,SC,2,0
Male,White,75+,No HS,TX,1,0
Male,White,75+,No HS,UT,2,1
Male,White,75+,No HS,VA,1,0
Male,White,75+,No HS,VI,2,1
Male,White,75+,Post-Grad,CT,1,1
Male,White,75+,Post-Grad,DC,3,2
Male,White,75+,Post-Grad,DE,1,1
Male,White,75+,Post-Grad,FL,2,1
Male,White,75+,Post-Grad,GA,1,1
Male,White,75+,Post-Grad,GU,2,1
Male,White,75+,Post-Grad,HI,2,1
Male,White,75+,Post-Grad,IA,2,2
Male,White,75+,Post-Grad,ID,2,1
Male,White,75+,Post-Grad,IL,1,0
Male,White,75+,Post-Grad,IN,1,1
Male,White,75+,Post-Grad,KS,3,2
Male,White,75+,Post-Grad,LA,2,1
Male,White,75+,Post-Grad,MA,1,1
Male,White,75+,Post-Grad,MD,2,1
Male,White,75+,Post-Grad,ME,1,0
Male,White,75+,Post-Grad,MI,1,1
Male,White,75+,Post-Grad,MN,1,1
Male,White,75+,Post-Grad,MS,2,1
Male,White,75+,Post-Grad,MT,2,2
Male,White,75+,Post-Grad,ND,1,0
Male,White,75+,Post-Grad,NE,1,0
Male,White,75+,Post-Grad,NH,3,0
Male,White,75+,Post-Grad,NM,1,1
Male,White,75+,Post-Grad,NV,2,1
Male,White,75+,Post-Grad,NY,1,0
Male,White,75+,Post-Grad,OH,1,1
Male,White,75+,Post-Grad,OK,1,0
Male,White,75+,Post-Grad,OR,6,4
Male,White,75+,Post-Grad,PA,2,1
Male,White,75+,Post-Grad,PR,3,2
Male,White,75+,Post-Grad,RI,1,1
Male,White,75+,Post-Grad,SC,3,1
Male,White,75+,Post-Grad,SD,3,2
Male,White,75+,Post-Grad,TN,1,1
Male,White,75+,Post-Grad,TX,4,3
Male,White,75+,Post-Grad,VA,3,2
Male,White,75+,Post-Grad,VI,1,1
Male,White,75+,Some College,CA,2,2
Male,White,75+,Some College,CO,2,1
Male,White,75+,Some College,DE,2,1
Male,White,75+,Some College,FL,2,0
Male,White,75+,Some College,GA,2,2
Male,White,75+,Some College,HI,1,1
Male,White,75+,Some College,IA,2,2
Male,White,75+,Some College,ID,2,2
Male,White,75+,Some College,IL,1,0
Male,White,75+,Some College,IN,2,2
Male,White,75+,Some College,KS,1,1
Male,White,75+,Some College,KY,1,1
Male,White,75+,Some College,MA,2,0
Male,White,75+,Some College,MI,4,3
Male,White,75+,Some College,MN,2,1
Male,White,75+,Some College,MS,3,2
Male,White,75+,Some College,NC,3,1
Male,White,75+,Some College,NE,2,1
Male,White,75+,Some College,NH,1,0
Male,White,75+,Some College,NJ,1,0
Male,White,75+,Some College,NM,2,2
Male,White,75+,Some College,NV,2,0
Male,White,75+,Some College,NY,1,0
Male,White,75+,Some College,OH,2,1
Male,White,75+,Some College,OK,2,0
Male,White,75+,Some College,OR,1,1
Male,White,75+,Some College,PR,1,1
Male,White,75+,Some College,RI,3,3
Male,White,75+,Some College,TN,1,1
Male,White,75+,Some College,TX,1,1
Male,White,75+,Some College,UT,1,1
Male,White,75+,Some College,VI,1,1
