sex,race,age,time,date,zip,county,state,outcome
Male,Other,51,11,2020-03-09,61874,17019,IL,4.554061628348778
Female,White,0,9,2020-02-24,61880,17019,IL,4.661018185216465
Female,White,1,10,2020-03-02,61882,17039,IL,4.886894531630638
Male,Black,58,4,2020-01-20,61876,17045,IL,2.3023572259540805
Female,Black,26,6,2020-02-03,61882,17039,IL,4.373011080928243
Female,Other,53,1,2019-12-30,61871,17019,IL,2.6903724444573047
Male,Black,23,5,2020-01-27,61872,17019,IL,2.491554595387341
Female,White,74,10,2020-03-02,61882,17039,IL,6.827105213440555
Female,White,28,9,2020-02-24,61876,17045,IL,5.255017116492137
Male,Black,16,10,2020-03-02,61877,17019,IL,4.29195308498647
Female,Other,33,11,2020-03-09,61882,17039,IL,4.211849380310045
Female,White,24,7,2020-02-10,61877,17019,IL,1.3550403703881337
Female,Other,34,1,2019-12-30,61871,17019,IL,4.863327551842313
Male,Black,65,2,2020-01-06,61872,17019,IL,6.069694807798291
Male,Other,71,8,2020-02-17,61873,17019,IL,7.043348131427567
Male,Black,77,11,2020-03-09,61878,17019,IL,4.977900899280197
Female,Black,59,10,2020-03-02,61875,17019,IL,2.7814133469069016
Male,Black,19,6,2020-02-03,61878,17019,IL,5.769433932401857
Male,Other,0,4,2020-01-20,61877,17019,IL,2.618736981772477
Female,Other,60,5,2020-01-27,61877,17019,IL,3.563570496722018
Female,White,67,3,2020-01-13,61877,17019,IL,3.199844691859075
Female,White,98,1,2019-12-30,61873,17019,IL,2.7845115240444374
Female,Other,96,8,2020-02-17,61874,17019,IL,4.23794175268167
Male,White,99,5,2020-01-27,61874,17019,IL,5.163923807695518
Male,White,67,8,2020-02-17,61875,17019,IL,4.570708234480022
Female,White,69,12,2020-03-16,61880,17019,IL,4.550933113048375
Female,Other,31,10,2020-03-02,61875,17019,IL,4.400213958408984
Male,Black,65,5,2020-01-27,61874,17019,IL,7.7023470033129176
Female,Black,72,2,2020-01-06,61875,17019,IL,4.118868864341667
Female,White,65,11,2020-03-09,61880,17019,IL,7.339160756233383
Male,White,58,9,2020-02-24,61875,17019,IL,5.730034148017734
Female,Other,1,4,2020-01-20,61878,17019,IL,5.774117611941825
Female,Black,7,2,2020-01-06,61880,17019,IL,4.796207860241567
Male,White,8,7,2020-02-10,61880,17019,IL,4.74630126820953
Female,Other,23,5,2020-01-27,61876,17045,IL,3.916506178892084
Female,Other,35,12,2020-03-16,61880,17019,IL,2.707272785716829
Female,White,21,3,2020-01-13,61876,17045,IL,3.539165963068623
Male,White,56,11,2020-03-09,61876,17045,IL,3.012371442299796
Male,Other,17,2,2020-01-06,61872,17019,IL,4.849383461646679
Male,Black,96,6,2020-02-03,61880,17019,IL,4.817652514017452
Female,Other,30,8,2020-02-17,61876,17045,IL,4.69867598893346
Male,Black,40,11,2020-03-09,61874,17019,IL,5.348084902905621
Male,Black,1,1,2019-12-30,61882,17039,IL,4.394816167198868
Male,White,72,9,2020-02-24,61876,17045,IL,4.813883398866376
Male,Other,28,7,2020-02-10,61882,17039,IL,3.245430211605562
Female,White,19,12,2020-03-16,61877,17019,IL,1.774958717418219
Male,Other,30,12,2020-03-16,61872,17019,IL,4.024789279140012
Male,Black,79,5,2020-01-27,61871,17019,IL,3.777131098607843
Female,White,42,1,2019-12-30,61873,17019,IL,2.413328706352112
Male,Black,72,10,2020-03-02,61874,17019,IL,3.1855632184265446
Female,White,81,7,2020-02-10,61874,17019,IL,3.628519779424199
Male,White,2,9,2020-02-24,61872,17019,IL,5.243332714419973
Female,White,65,6,2020-02-03,61874,17019,IL,8.266754396142725
Male,Other,17,7,2020-02-10,61877,17019,IL,3.6211477731268387
Male,White,91,6,2020-02-03,61878,17019,IL,4.047476916688649
Female,Other,79,10,2020-03-02,61872,17019,IL,5.778645101594111
Male,Other,53,1,2019-12-30,61872,17019,IL,4.2984430001919565
Male,Black,24,1,2019-12-30,61877,17019,IL,3.0012307541323264
Female,Other,100,7,2020-02-10,61874,17019,IL,4.155691508210508
Male,White,10,5,2020-01-27,61874,17019,IL,2.622361795800103
Male,Black,65,10,2020-03-02,61880,17019,IL,6.227338941542034
Male,Black,74,9,2020-02-24,61872,17019,IL,6.144390154049635
Female,White,80,4,2020-01-20,61872,17019,IL,3.272140738396958
Male,White,20,10,2020-03-02,61882,17039,IL,5.25289284455041
Female,Black,36,2,2020-01-06,61876,17045,IL,3.371871632001881
Female,White,72,7,2020-02-10,61878,17019,IL,5.590364083409524
Female,Other,36,5,2020-01-27,61875,17019,IL,2.8589350117914507
Male,Other,3,12,2020-03-16,61878,17019,IL,5.416054705544404
Male,Other,45,1,2019-12-30,61878,17019,IL,5.885450473636063
Male,Other,0,8,2020-02-17,61877,17019,IL,3.847423654247586
Female,Other,4,11,2020-03-09,61871,17019,IL,4.224707843132367
Male,Black,17,2,2020-01-06,61880,17019,IL,3.9449038493281265
Female,Other,14,10,2020-03-02,61874,17019,IL,4.1801008344635635
Male,White,42,7,2020-02-10,61873,17019,IL,1.8229662523460188
Female,White,25,8,2020-02-17,61871,17019,IL,6.372279684560993
Female,Black,33,5,2020-01-27,61872,17019,IL,3.665537848999195
Female,Other,65,3,2020-01-13,61871,17019,IL,6.876951080789441
Female,Black,84,12,2020-03-16,61872,17019,IL,3.8363159802762277
Female,Black,66,1,2019-12-30,61874,17019,IL,5.398611450201499
Female,Black,55,10,2020-03-02,61874,17019,IL,5.16403434043047
Male,White,12,2,2020-01-06,61880,17019,IL,2.842603440348481
Female,Other,35,2,2020-01-06,61873,17019,IL,4.2414763446896275
Male,White,57,3,2020-01-13,61882,17039,IL,4.290304046358534
Male,White,18,4,2020-01-20,61874,17019,IL,5.142966195372985
Male,Other,67,11,2020-03-09,61876,17045,IL,4.609510970403022
Male,Other,79,4,2020-01-20,61880,17019,IL,5.245152214843691
Male,Black,2,10,2020-03-02,61875,17019,IL,3.3999811494545695
Male,Other,69,9,2020-02-24,61876,17045,IL,6.543895568613802
Female,Other,61,4,2020-01-20,61874,17019,IL,4.448030782389943
Female,Other,85,4,2020-01-20,61882,17039,IL,4.618679410601373
Male,Other,71,6,2020-02-03,61876,17045,IL,5.3476515914433556
Male,White,14,4,2020-01-20,61880,17019,IL,2.3756541512914815
Male,Black,21,9,2020-02-24,61871,17019,IL,5.368755685622904
Female,White,96,9,2020-02-24,61871,17019,IL,6.651535833993008
Male,Other,75,6,2020-02-03,61874,17019,IL,3.8017557219739118
Female,Black,52,2,2020-01-06,61877,17019,IL,3.056979146741617
Male,Other,50,12,2020-03-16,61882,17039,IL,3.001286255397214
Male,White,42,2,2020-01-06,61877,17019,IL,1.8200229161852266
Male,White,9,2,2020-01-06,61873,17019,IL,4.9467578668769585
Male,Other,37,4,2020-01-20,61878,17019,IL,5.347476120882697
Male,Other,11,4,2020-01-20,61878,17019,IL,6.7848552138133345
Female,Black,28,5,2020-01-27,61876,17045,IL,2.754981687551708
Male,White,82,9,2020-02-24,61880,17019,IL,4.9015043870489325
Male,White,72,7,2020-02-10,61873,17019,IL,7.210856351439467
Male,Other,89,3,2020-01-13,61877,17019,IL,5.667952760088913
Male,Other,57,11,2020-03-09,61880,17019,IL,3.629325690610379
Male,White,66,5,2020-01-27,61878,17019,IL,8.208879929556918
Male,White,60,12,2020-03-16,61878,17019,IL,3.606099070411195
Male,Black,33,5,2020-01-27,61877,17019,IL,1.6209196658469933
Male,White,96,3,2020-01-13,61875,17019,IL,2.5909639298506217
Male,White,14,4,2020-01-20,61875,17019,IL,2.596845287230284
Male,Other,67,6,2020-02-03,61882,17039,IL,5.096874290576085
Male,White,17,3,2020-01-13,61880,17019,IL,4.0723632440720055
Male,Other,92,1,2019-12-30,61873,17019,IL,5.322772710377615
Male,Other,50,10,2020-03-02,61878,17019,IL,4.380265707497078
Female,White,59,3,2020-01-13,61880,17019,IL,3.3327163904490233
Female,Black,1,5,2020-01-27,61876,17045,IL,3.2688501159709378
Male,Black,20,6,2020-02-03,61880,17019,IL,6.3387145210442455
Male,White,95,1,2019-12-30,61880,17019,IL,5.151041805399203
Male,Black,23,11,2020-03-09,61871,17019,IL,5.768322218016969
Female,Other,44,10,2020-03-02,61877,17019,IL,4.783773554444969
Male,Other,17,9,2020-02-24,61877,17019,IL,5.481379119527899
Female,Other,99,9,2020-02-24,61882,17039,IL,3.832070796360764
Male,Other,67,4,2020-01-20,61877,17019,IL,4.213073173894637
Female,Other,21,10,2020-03-02,61874,17019,IL,4.675057064781546
Female,White,54,8,2020-02-17,61877,17019,IL,3.1623397536342575
Female,White,56,3,2020-01-13,61874,17019,IL,3.603870813766243
Male,White,96,5,2020-01-27,61874,17019,IL,4.156182001701941
Male,Black,31,2,2020-01-06,61878,17019,IL,4.007911866846758
Male,Black,65,5,2020-01-27,61877,17019,IL,4.563594365510831
Male,White,89,11,2020-03-09,61874,17019,IL,3.7932346959376524
Female,Black,32,7,2020-02-10,61878,17019,IL,6.392723517231847
Female,Black,29,7,2020-02-10,61873,17019,IL,2.8392555152571664
Male,Other,56,3,2020-01-13,61874,17019,IL,3.5970987079793932
Female,Other,82,7,2020-02-10,61874,17019,IL,5.7701196536926815
Male,White,65,3,2020-01-13,61874,17019,IL,4.6773834459168375
Male,Black,87,4,2020-01-20,61873,17019,IL,4.083630252703626
Female,Other,69,10,2020-03-02,61880,17019,IL,5.919322124415007
Male,Black,28,8,2020-02-17,61880,17019,IL,4.1776218772390115
Female,White,29,2,2020-01-06,61871,17019,IL,4.222775038812863
Male,Other,71,4,2020-01-20,61874,17019,IL,5.943265462223817
Female,White,80,5,2020-01-27,61880,17019,IL,5.619495634353581
Female,Black,76,4,2020-01-20,61876,17045,IL,5.726995892023945
Male,White,25,1,2019-12-30,61882,17039,IL,3.00363735426703
Female,Other,91,5,2020-01-27,61873,17019,IL,5.98055550619578
Male,Other,83,3,2020-01-13,61878,17019,IL,5.530647195210723
Male,White,13,6,2020-02-03,61875,17019,IL,4.08430481267742
Female,Black,93,5,2020-01-27,61873,17019,IL,4.280468560577371
Female,Black,68,3,2020-01-13,61874,17019,IL,5.9459905492832466
Male,White,81,10,2020-03-02,61880,17019,IL,5.205483889826194
Male,White,88,7,2020-02-10,61877,17019,IL,2.4190812329157865
Male,Other,65,1,2019-12-30,61871,17019,IL,5.595016948437388
Male,Other,43,12,2020-03-16,61876,17045,IL,2.6128025081606254
Male,Black,46,7,2020-02-10,61878,17019,IL,4.784463934765872
Female,White,73,9,2020-02-24,61871,17019,IL,6.70978700002967
Female,White,52,3,2020-01-13,61878,17019,IL,4.265763259973696
Female,Other,24,5,2020-01-27,61882,17039,IL,5.36306319117661
Male,Black,73,8,2020-02-17,61874,17019,IL,5.88750687061677
Male,Black,15,11,2020-03-09,61871,17019,IL,4.025750930053548
Male,White,70,10,2020-03-02,61878,17019,IL,5.923544584279552
Female,White,45,3,2020-01-13,61882,17039,IL,4.109914385920662
Female,Other,66,9,2020-02-24,61875,17019,IL,8.180715187543097
Female,Black,64,3,2020-01-13,61876,17045,IL,1.2360163514819529
Female,White,65,4,2020-01-20,61876,17045,IL,4.189327947581044
Male,White,6,1,2019-12-30,61877,17019,IL,2.426156253636059
Female,Other,23,9,2020-02-24,61873,17019,IL,3.416858088145924
Female,Other,0,2,2020-01-06,61874,17019,IL,3.2488158446394664
Female,Black,33,1,2019-12-30,61871,17019,IL,4.773595247305771
Female,Black,1,3,2020-01-13,61876,17045,IL,2.620798772614192
Male,Other,68,10,2020-03-02,61877,17019,IL,4.872741123196444
Male,Black,56,2,2020-01-06,61871,17019,IL,3.0004992644946658
Male,White,25,5,2020-01-27,61875,17019,IL,3.886117880637726
Male,Black,30,7,2020-02-10,61876,17045,IL,2.821622083061446
Female,White,7,7,2020-02-10,61878,17019,IL,5.430092209232493
Male,White,24,8,2020-02-17,61882,17039,IL,4.7755955839484345
Female,White,62,8,2020-02-17,61877,17019,IL,3.8968223416223045
Male,Black,12,7,2020-02-10,61873,17019,IL,3.6141382934505004
Male,Black,99,6,2020-02-03,61876,17045,IL,3.224926729911987
Male,Other,3,12,2020-03-16,61877,17019,IL,3.996650814967235
Male,Black,100,7,2020-02-10,61875,17019,IL,5.306863094204932
Male,White,13,10,2020-03-02,61873,17019,IL,3.9137596693491368
Female,White,60,12,2020-03-16,61875,17019,IL,3.8198624822739657
Female,White,14,7,2020-02-10,61876,17045,IL,4.506731021715454
Male,Other,69,8,2020-02-17,61882,17039,IL,5.919014099682761
Male,White,31,12,2020-03-16,61875,17019,IL,4.436695994592678
Female,Other,72,2,2020-01-06,61880,17019,IL,5.247510783503962
Female,Other,68,7,2020-02-10,61878,17019,IL,7.822551216872765
Male,Other,47,7,2020-02-10,61874,17019,IL,3.869754559840883
Male,Black,91,6,2020-02-03,61880,17019,IL,3.612599993104263
Male,Black,50,5,2020-01-27,61876,17045,IL,4.176010134068946
Male,Other,25,4,2020-01-20,61874,17019,IL,4.214883550442551
Male,White,21,7,2020-02-10,61873,17019,IL,3.146425562310409
Male,Other,73,12,2020-03-16,61877,17019,IL,4.7556014388620795
Male,Other,17,6,2020-02-03,61875,17019,IL,6.101406159277578
Female,White,10,4,2020-01-20,61877,17019,IL,3.6678986067594037
Female,Black,34,7,2020-02-10,61872,17019,IL,4.304774159195422
Female,Black,61,8,2020-02-17,61873,17019,IL,3.329275948679603
Female,Black,40,4,2020-01-20,61875,17019,IL,4.6432569977966125
Male,White,53,11,2020-03-09,61877,17019,IL,3.6648009735051064
Female,Black,32,4,2020-01-20,61878,17019,IL,4.435909085499259
Female,Other,24,12,2020-03-16,61872,17019,IL,3.150028251984588
Male,Black,66,8,2020-02-17,61877,17019,IL,3.587775497585695
Male,White,78,6,2020-02-03,61871,17019,IL,4.351660730662182
Female,White,83,5,2020-01-27,61875,17019,IL,3.998267120456075
Male,Other,4,1,2019-12-30,61872,17019,IL,4.406963077504618
Male,Black,17,5,2020-01-27,61873,17019,IL,4.317987843066788
Female,White,22,8,2020-02-17,61880,17019,IL,4.919347504748894
Male,Black,74,9,2020-02-24,61876,17045,IL,4.143037980042044
Male,White,82,6,2020-02-03,61878,17019,IL,6.122709080996875
Female,Other,88,1,2019-12-30,61872,17019,IL,4.125673394984265
Female,Other,71,3,2020-01-13,61874,17019,IL,7.399048167574639
Male,Other,7,10,2020-03-02,61882,17039,IL,3.2576480366534426
Female,Other,3,11,2020-03-09,61877,17019,IL,4.927085361307143
Male,Black,69,9,2020-02-24,61872,17019,IL,5.925247395284998
Female,Other,70,6,2020-02-03,61871,17019,IL,6.903571585648939
Male,White,3,10,2020-03-02,61878,17019,IL,5.456215196698863
Female,White,66,9,2020-02-24,61882,17039,IL,5.113697546419202
Male,White,21,1,2019-12-30,61873,17019,IL,3.1451082237617562
Female,Other,24,10,2020-03-02,61877,17019,IL,3.859810413511573
Female,White,40,4,2020-01-20,61875,17019,IL,5.239563334457214
Female,Other,30,1,2019-12-30,61876,17045,IL,3.914721810597411
Female,Black,67,3,2020-01-13,61874,17019,IL,4.463820924997638
Female,White,93,12,2020-03-16,61876,17045,IL,1.4688155324419536
Female,Other,4,2,2020-01-06,61876,17045,IL,4.8563925101626255
Female,Other,53,7,2020-02-10,61872,17019,IL,4.654751852547426
Female,Black,92,6,2020-02-03,61874,17019,IL,6.923388651756996
Male,Black,54,9,2020-02-24,61873,17019,IL,3.2810834126128645
Male,White,49,12,2020-03-16,61871,17019,IL,2.9517728241118375
Male,White,34,4,2020-01-20,61880,17019,IL,5.133737426581946
Male,White,4,10,2020-03-02,61871,17019,IL,4.225916496098974
Male,Other,92,1,2019-12-30,61876,17045,IL,4.826022770852607
Male,Black,10,9,2020-02-24,61876,17045,IL,3.6608539758522878
Male,Other,92,5,2020-01-27,61874,17019,IL,3.1141207862760476
Female,Black,98,12,2020-03-16,61876,17045,IL,4.6303191038586196
Female,Other,59,1,2019-12-30,61871,17019,IL,6.389980876003167
Female,Other,98,8,2020-02-17,61873,17019,IL,5.21551451262761
Female,White,30,11,2020-03-09,61878,17019,IL,7.3180930059837905
Female,White,51,8,2020-02-17,61871,17019,IL,5.153266270425297
Female,White,15,8,2020-02-17,61874,17019,IL,2.5868395797633745
Male,White,23,1,2019-12-30,61871,17019,IL,3.4593181768751964
Female,Black,9,10,2020-03-02,61876,17045,IL,4.498122177064278
Male,Other,78,7,2020-02-10,61872,17019,IL,5.150778835983726
Female,Black,66,3,2020-01-13,61882,17039,IL,5.41648626569559
Male,White,33,8,2020-02-17,61874,17019,IL,3.8249362112296676
Female,White,71,3,2020-01-13,61875,17019,IL,5.319384772680015
Male,Black,22,10,2020-03-02,61880,17019,IL,4.697837588116158
Female,Other,10,3,2020-01-13,61878,17019,IL,7.162767872955425
Male,Black,89,5,2020-01-27,61872,17019,IL,7.211028558067113
Female,Black,77,8,2020-02-17,61874,17019,IL,1.9153409627857774
Male,Black,75,2,2020-01-06,61873,17019,IL,2.8406662103388705
Male,Other,3,6,2020-02-03,61880,17019,IL,4.104377344572419
Female,White,83,12,2020-03-16,61880,17019,IL,3.850411611227307
Female,White,97,6,2020-02-03,61876,17045,IL,4.37362833390195
Male,Black,45,6,2020-02-03,61874,17019,IL,3.147084098685034
Female,Other,98,4,2020-01-20,61874,17019,IL,5.362487632149422
Male,Black,33,3,2020-01-13,61873,17019,IL,3.27462192152511
Male,White,60,8,2020-02-17,61873,17019,IL,3.6763712333490637
Female,White,90,11,2020-03-09,61875,17019,IL,4.2040691610200795
Female,White,50,9,2020-02-24,61878,17019,IL,5.169039389027791
Female,White,18,9,2020-02-24,61882,17039,IL,3.5392347606492467
Female,Black,38,12,2020-03-16,61874,17019,IL,2.4335320926830226
Female,Black,66,7,2020-02-10,61878,17019,IL,8.105979562008121
Male,Other,16,2,2020-01-06,61876,17045,IL,4.532318548400493
Male,Other,91,6,2020-02-03,61880,17019,IL,6.25852000125396
Female,White,47,4,2020-01-20,61874,17019,IL,2.8369205045742962
Male,Other,32,12,2020-03-16,61874,17019,IL,3.304839867981121
Female,White,74,1,2019-12-30,61876,17045,IL,5.648419271733997
Female,White,12,3,2020-01-13,61880,17019,IL,3.463526390266862
Male,Other,99,6,2020-02-03,61871,17019,IL,2.5544643015286383
Female,Black,40,11,2020-03-09,61878,17019,IL,4.380237828435783
Female,Other,37,11,2020-03-09,61871,17019,IL,6.403938376924355
Male,Other,72,6,2020-02-03,61878,17019,IL,7.88930186530545
Male,Black,38,12,2020-03-16,61871,17019,IL,6.26465624762631
Female,Other,31,7,2020-02-10,61880,17019,IL,5.764921141126736
Female,Black,83,1,2019-12-30,61878,17019,IL,6.836116617713959
Male,Other,27,6,2020-02-03,61878,17019,IL,4.522226522918025
Male,White,84,11,2020-03-09,61874,17019,IL,2.6375094848234983
Male,Other,91,2,2020-01-06,61871,17019,IL,3.842133800578753
Female,Black,17,4,2020-01-20,61875,17019,IL,3.8823065360034823
Male,White,49,10,2020-03-02,61876,17045,IL,3.9538303765408314
Female,White,17,5,2020-01-27,61882,17039,IL,5.0364221635695365
Male,White,6,4,2020-01-20,61880,17019,IL,1.4514877296620692
Male,Other,95,12,2020-03-16,61876,17045,IL,3.8902910751752335
Female,Other,12,7,2020-02-10,61877,17019,IL,4.241964335911619
Male,Other,3,10,2020-03-02,61873,17019,IL,4.037720107137884
Female,White,19,5,2020-01-27,61882,17039,IL,4.122375814193362
Female,Other,85,2,2020-01-06,61878,17019,IL,5.639631757395168
Female,Other,70,10,2020-03-02,61876,17045,IL,5.873001723411077
Female,Black,83,8,2020-02-17,61880,17019,IL,3.2490386597927507
Female,Other,34,11,2020-03-09,61871,17019,IL,4.443488268084481
Male,Other,30,6,2020-02-03,61882,17039,IL,3.778815306534029
Male,Other,62,5,2020-01-27,61880,17019,IL,4.081195492645623
Male,Black,78,5,2020-01-27,61876,17045,IL,2.509726010941918
Male,Black,11,4,2020-01-20,61876,17045,IL,2.689292915229475
Male,Other,72,8,2020-02-17,61872,17019,IL,5.799680153479232
Female,White,3,4,2020-01-20,61871,17019,IL,3.848434622461303
Male,Other,89,2,2020-01-06,61871,17019,IL,4.454971607425905
Female,White,10,6,2020-02-03,61871,17019,IL,4.181499321847837
Female,Black,67,10,2020-03-02,61875,17019,IL,4.514505900414765
Male,Black,71,3,2020-01-13,61871,17019,IL,5.515394521803862
Male,Other,27,3,2020-01-13,61873,17019,IL,4.8653686952806385
Male,White,21,3,2020-01-13,61877,17019,IL,2.921713129171579
Male,Other,8,5,2020-01-27,61875,17019,IL,4.231808727026554
Male,Other,48,10,2020-03-02,61875,17019,IL,5.5308799414158525
Male,Other,73,2,2020-01-06,61872,17019,IL,6.528066643858365
Female,White,99,5,2020-01-27,61878,17019,IL,6.030592305445663
Male,Other,72,1,2019-12-30,61878,17019,IL,8.655644485682467
Female,Other,52,6,2020-02-03,61875,17019,IL,5.360650599379091
Female,Black,65,11,2020-03-09,61877,17019,IL,4.942768623031594
Female,White,92,10,2020-03-02,61871,17019,IL,5.035663467731047
Female,White,12,11,2020-03-09,61882,17039,IL,3.1925303112029475
Female,Black,12,4,2020-01-20,61882,17039,IL,2.603325640270869
Male,White,68,7,2020-02-10,61880,17019,IL,7.041723736027824
Female,Other,19,9,2020-02-24,61871,17019,IL,5.725517871932145
Female,Other,33,1,2019-12-30,61872,17019,IL,4.695094877223629
Female,Black,68,10,2020-03-02,61878,17019,IL,6.314647494532107
Male,Black,30,9,2020-02-24,61875,17019,IL,5.261703874771299
Male,White,53,7,2020-02-10,61871,17019,IL,3.8059572383834883
Male,White,45,12,2020-03-16,61878,17019,IL,3.7442936999327294
Male,Other,2,3,2020-01-13,61880,17019,IL,4.500449060469223
Female,Black,73,2,2020-01-06,61871,17019,IL,7.272462412378446
Female,Other,66,6,2020-02-03,61876,17045,IL,4.166687411865026
Male,Other,65,2,2020-01-06,61880,17019,IL,7.733516276512312
