zip,sex,race,age,county,state,outcome
24072,female,other,65-74,51063,51,4.648028889181901
24072,female,other,18-34,51063,51,6.0168987363137125
24072,female,white,75+,51063,51,6.534489687872755
24072,male,black,18-34,51063,51,1.3434665657121028
24072,female,white,65-74,51063,51,4.753238575400962
24072,male,white,0-17,51063,51,5.144774517170304
24072,female,black,0-17,51063,51,5.685849687287892
24072,female,other,35-64,51063,51,8.611771310885379
24072,male,black,75+,51063,51,3.009078185761673
24072,female,other,75+,51063,51,8.877775430028674
24072,female,white,0-17,51063,51,7.68689519364916
24072,female,white,65-74,51063,51,7.1441460118415385
24072,male,other,35-64,51063,51,6.146240165098116
24072,male,black,35-64,51063,51,5.270729805722533
24072,male,other,0-17,51063,51,6.002002180416533
24072,male,black,0-17,51063,51,5.997556297106756
24072,male,white,65-74,51063,51,2.506520055851561
24072,female,white,35-64,51063,51,7.1644352219093905
24072,female,white,0-17,51063,51,8.078247191299923
24072,male,white,65-74,51063,51,2.425146806154787
24072,female,white,65-74,51063,51,5.315800936664921
24072,male,black,0-17,51063,51,5.096453898401732
24072,female,black,0-17,51063,51,5.545482303845718
24072,male,white,0-17,51063,51,7.012098295169117
24072,female,other,35-64,51063,51,9.18199731214639
24072,female,other,75+,51063,51,8.367997293569093
24072,female,other,0-17,51063,51,7.863835421008995
24072,male,other,65-74,51063,51,1.5076251664944
24072,male,white,35-64,51063,51,6.5626868323378735
24072,female,other,75+,51063,51,7.049038943127114
24072,male,black,18-34,51063,51,1.339340806243697
24072,male,black,65-74,51063,51,-0.16888325046011532
24072,female,other,18-34,51063,51,5.562205657782093
24072,male,black,65-74,51063,51,1.2927797280050088
24072,female,white,35-64,51063,51,5.929947581620052
24072,male,white,18-34,51063,51,2.530766264646058
24072,male,white,75+,51063,51,3.9094306407110935
24072,female,black,0-17,51063,51,7.628725768769814
24072,female,other,0-17,51063,51,8.173473018794056
24072,female,white,65-74,51063,51,2.859361078268
24072,female,other,18-34,51063,51,5.137944811193685
24072,male,black,18-34,51063,51,1.1106978303170854
24072,female,black,18-34,51063,51,2.870073826572783
24072,male,black,18-34,51063,51,1.8221680571714427
24072,male,white,18-34,51063,51,2.335175101258504
24072,female,black,65-74,51063,51,3.3780191625326395
24072,male,white,65-74,51063,51,1.689998968668552
24072,male,other,0-17,51063,51,6.136954292962071
24072,female,other,18-34,51063,51,5.40512512381805
24072,female,other,65-74,51063,51,3.868095635961834
24072,female,black,18-34,51063,51,3.957852602358983
24072,male,other,65-74,51063,51,3.4099878325500206
24072,female,black,35-64,51063,51,6.705042165739952
24072,male,black,0-17,51063,51,4.667921457131424
24072,female,white,18-34,51063,51,5.31472618955238
24072,male,white,18-34,51063,51,2.0363229254799995
24072,female,white,35-64,51063,51,8.113019838258614
24072,male,black,0-17,51063,51,3.5970885555772636
24072,female,other,18-34,51063,51,5.879759750516431
24072,female,other,0-17,51063,51,6.456173902275001
24072,female,black,0-17,51063,51,6.971334535091261
24072,male,black,75+,51063,51,3.1080326175579667
24072,female,other,18-34,51063,51,7.061472464602151
24072,female,black,18-34,51063,51,4.007051087740059
24072,male,white,0-17,51063,51,3.964051482304532
24072,female,black,0-17,51063,51,6.270189443593269
24072,male,black,35-64,51063,51,3.908604625538924
24072,female,white,75+,51063,51,6.9727855196748525
24072,male,white,75+,51063,51,4.825938741275506
24072,male,other,75+,51063,51,6.011321028592466
24072,male,black,35-64,51063,51,3.7882017210024346
24072,male,white,65-74,51063,51,1.9741505421738423
24072,male,white,35-64,51063,51,4.789507781403291
24072,female,black,75+,51063,51,6.661394080286664
24072,male,black,35-64,51063,51,3.6061815703525553
24072,male,other,18-34,51063,51,3.1095220925198133
24072,female,other,75+,51063,51,6.832370463597014
24072,female,other,18-34,51063,51,4.959681857434101
24072,male,white,0-17,51063,51,4.493047255532492
24072,male,black,75+,51063,51,3.4697140853919666
24072,female,other,0-17,51063,51,7.842811604966641
24072,female,black,65-74,51063,51,1.702538819541899
24072,male,white,0-17,51063,51,3.893667689152914
24072,male,other,65-74,51063,51,1.293647440162336
24072,female,other,0-17,51063,51,6.395943661769843
24072,male,white,18-34,51063,51,2.941784473518278
24072,male,black,65-74,51063,51,0.8044661501114704
24072,male,black,65-74,51063,51,-1.852282512244032
24072,female,white,18-34,51063,51,4.875120687798573
24072,female,white,0-17,51063,51,7.007036978200798
24072,male,other,75+,51063,51,4.535508527055611
24072,male,black,35-64,51063,51,5.0202332853670155
24072,female,black,75+,51063,51,5.094575058030728
24072,male,other,65-74,51063,51,4.891134532879773
24072,female,white,65-74,51063,51,6.068475688167086
24072,male,black,35-64,51063,51,3.4522775412765387
24072,female,other,0-17,51063,51,8.508295167080503
24072,female,other,0-17,51063,51,6.327900859906624
24072,male,white,35-64,51063,51,4.014005141532504
24072,male,other,18-34,51063,51,2.1064500938730486
24072,female,white,65-74,51063,51,3.074845933101478
24072,female,other,65-74,51063,51,7.127893331574653
24072,female,other,0-17,51063,51,8.879840206160221
24072,male,black,75+,51063,51,3.8882678988672223
24072,female,white,65-74,51063,51,4.449427761238784
24072,female,white,35-64,51063,51,8.65565653517439
24072,female,other,18-34,51063,51,4.179455890931704
24072,female,black,65-74,51063,51,4.826992902211586
24072,male,black,65-74,51063,51,0.2470514968337381
24072,male,black,0-17,51063,51,5.5363775202555345
24072,female,other,65-74,51063,51,4.923752098800774
24072,female,white,18-34,51063,51,5.019014029393798
24072,male,white,35-64,51063,51,6.953714243689742
24072,male,other,65-74,51063,51,3.4026789632482024
24072,female,black,0-17,51063,51,6.151429918577051
24072,male,white,35-64,51063,51,6.343000705523311
24072,male,white,35-64,51063,51,5.679756664599457
24072,male,white,75+,51063,51,5.251433126987521
24072,male,black,75+,51063,51,2.772771649002973
24072,female,white,0-17,51063,51,8.858982107291766
24072,female,white,65-74,51063,51,3.166852585428714
24072,male,other,75+,51063,51,4.903832400909284
24072,male,white,35-64,51063,51,6.214266357117063
24072,female,black,18-34,51063,51,4.788277840743628
24072,female,other,18-34,51063,51,3.0242572280403093
24072,female,black,75+,51063,51,6.645322431214456
24072,female,black,35-64,51063,51,5.9044799774975
24072,female,black,0-17,51063,51,6.1764473330240985
24072,male,white,75+,51063,51,4.738867978656283
24072,male,black,75+,51063,51,3.1179379704738373
24072,female,black,65-74,51063,51,2.8680615702255094
24072,female,white,35-64,51063,51,7.52870677251923
24072,female,other,65-74,51063,51,6.594627729782809
24072,female,black,0-17,51063,51,6.705974688562206
24072,female,white,0-17,51063,51,8.838953326323598
24072,female,other,65-74,51063,51,5.570869788674524
24072,male,white,0-17,51063,51,3.4764023945646785
24072,female,black,35-64,51063,51,8.412245203738792
24072,male,black,75+,51063,51,5.224146323583497
24072,female,black,75+,51063,51,6.265763782703978
24072,male,black,18-34,51063,51,2.7552186496556312
24072,male,other,35-64,51063,51,4.241712638996267
24072,female,other,18-34,51063,51,4.645094810692964
24072,female,black,35-64,51063,51,6.689374608227367
24072,female,other,65-74,51063,51,2.6638757151915944
24072,female,other,75+,51063,51,8.544903128803966
24072,female,black,18-34,51063,51,3.942650532548122
24072,male,white,65-74,51063,51,2.543849574041482
24072,female,black,35-64,51063,51,5.892726531439419
24072,female,other,75+,51063,51,7.433355779168909
24072,male,white,0-17,51063,51,6.278535315571176
24072,male,white,65-74,51063,51,0.5671658441584071
24072,male,white,0-17,51063,51,5.227950335827771
24072,male,black,18-34,51063,51,1.6837170515441295
24072,male,black,0-17,51063,51,6.124891386105057
24072,female,black,65-74,51063,51,3.111853553530884
24072,male,black,75+,51063,51,5.3354528714546765
24072,female,other,65-74,51063,51,5.632360168641843
24072,male,other,0-17,51063,51,5.5339900620307825
24072,male,other,65-74,51063,51,0.8454118509026971
24072,male,other,65-74,51063,51,4.1631478517716305
24072,female,other,35-64,51063,51,8.955431759199275
24072,female,other,0-17,51063,51,9.714661920995564
24072,female,other,75+,51063,51,6.7952751449453
24072,male,black,0-17,51063,51,4.100869680721422
24072,male,other,65-74,51063,51,1.3792636456001302
24072,male,white,35-64,51063,51,5.909070473377995
24072,male,black,75+,51063,51,4.4160188006941095
24072,male,white,75+,51063,51,5.538900407657518
24072,male,white,75+,51063,51,6.1286291455561726
24072,female,white,35-64,51063,51,8.588872883968541
24072,male,other,0-17,51063,51,6.627085865738651
24072,male,white,0-17,51063,51,5.002040536855442
24072,female,black,18-34,51063,51,4.815106373119652
24072,female,other,65-74,51063,51,4.5746213087290375
24072,male,other,18-34,51063,51,3.4805870113986233
24072,male,white,65-74,51063,51,1.9394935801719528
24072,female,white,65-74,51063,51,3.42535519751104
24072,female,white,75+,51063,51,6.127321196876912
24072,male,other,75+,51063,51,4.037819253823916
24072,male,other,35-64,51063,51,5.080131595614802
24072,male,white,75+,51063,51,4.339787419565396
24072,female,black,75+,51063,51,7.385071852040347
24072,male,white,0-17,51063,51,6.896331245620563
24072,male,white,65-74,51063,51,3.46813681870582
24072,female,white,75+,51063,51,8.261029370798717
24072,female,white,65-74,51063,51,2.608200733482886
24072,male,other,65-74,51063,51,2.3583984700667178
24072,female,black,75+,51063,51,4.716622711795114
24072,female,white,65-74,51063,51,4.16901128654028
24072,female,white,75+,51063,51,6.476241541069115
24072,male,black,0-17,51063,51,2.5787517280403103
24072,female,white,0-17,51063,51,9.189776891692892
24072,male,other,65-74,51063,51,1.5341780929838005
24072,female,other,18-34,51063,51,5.124843800885202
24072,male,other,65-74,51063,51,2.2961087280251142
24072,female,black,75+,51063,51,6.849312680782823
24072,female,black,75+,51063,51,5.518725589994828
24072,male,black,75+,51063,51,3.7170535479960662
24072,female,other,0-17,51063,51,9.461837741082366
24072,male,other,65-74,51063,51,2.7374365903676035
24072,female,black,18-34,51063,51,4.105054267235777
24072,male,black,35-64,51063,51,6.217629998616853
24072,female,white,0-17,51063,51,8.528005663817275
24072,male,black,75+,51063,51,3.1060666560157406
24072,female,black,65-74,51063,51,3.685525083707433
24072,male,white,18-34,51063,51,2.795815610439735
24072,male,other,65-74,51063,51,2.8127666697064333
24072,female,white,0-17,51063,51,8.274806082546165
24072,male,other,18-34,51063,51,1.938207975791788
24072,male,other,0-17,51063,51,5.617731523226305
24072,male,other,18-34,51063,51,1.6862341651936357
24072,female,white,35-64,51063,51,6.728660523443317
24072,female,black,75+,51063,51,8.405480450927476
24072,female,other,0-17,51063,51,9.290624293913002
24072,male,other,35-64,51063,51,6.19867451537121
24072,male,white,75+,51063,51,4.349921539822255
24072,female,black,18-34,51063,51,5.636798974431603
24072,male,black,65-74,51063,51,-0.21489619462296736
24072,female,other,18-34,51063,51,5.02245049127579
24072,female,black,0-17,51063,51,6.508440232804908
24072,female,white,18-34,51063,51,5.432731052294612
24072,male,black,0-17,51063,51,4.3826044009543095
24072,male,white,0-17,51063,51,4.275588181975471
24072,male,white,18-34,51063,51,4.0082358120928845
24072,female,other,75+,51063,51,9.222013635357197
24072,female,other,35-64,51063,51,10.718966127780934
24072,female,white,18-34,51063,51,4.039797133041207
24072,female,white,0-17,51063,51,8.155029380788465
24072,male,black,0-17,51063,51,4.5424186726913875
24072,male,other,18-34,51063,51,3.610726715591476
24072,female,black,75+,51063,51,7.920956184509007
24072,male,black,18-34,51063,51,0.5520956253295956
24072,female,black,0-17,51063,51,6.844832820143866
24072,male,white,18-34,51063,51,2.8716786544920936
24072,male,white,75+,51063,51,4.184579321001401
24072,female,black,18-34,51063,51,4.905050458440869
24072,female,other,35-64,51063,51,8.898295703615005
24072,female,other,35-64,51063,51,9.772967940238091
24072,male,other,0-17,51063,51,6.441362113080539
24072,female,black,65-74,51063,51,2.8182823001057504
24072,male,white,35-64,51063,51,4.6204099260553475
24072,male,black,65-74,51063,51,0.5056198697575667
24072,female,black,18-34,51063,51,2.0410469010003824
24072,male,white,0-17,51063,51,6.677438855765589
24072,male,black,65-74,51063,51,0.5213808055317519
24072,male,black,75+,51063,51,3.158837698060045
24072,female,other,75+,51063,51,8.713145216089258
24072,male,other,65-74,51063,51,1.8323221217186
24072,male,white,75+,51063,51,4.0738039388977025
24072,female,black,65-74,51063,51,6.067424960724651
24072,female,other,0-17,51063,51,6.250836017701085
24072,male,white,35-64,51063,51,5.6616009834981105
24072,female,white,35-64,51063,51,9.199730711047945
24072,male,white,35-64,51063,51,3.952918509952256
24072,female,black,0-17,51063,51,6.857432874322583
24072,female,other,75+,51063,51,7.389566616341446
24072,female,black,65-74,51063,51,2.7972394810958803
24072,male,other,75+,51063,51,4.85277394260533
24072,female,black,18-34,51063,51,4.4241317481884765
24072,male,black,0-17,51063,51,1.9675187859073957
24072,male,black,18-34,51063,51,0.43741976745653466
24072,male,black,65-74,51063,51,1.42582997025578
24072,male,white,65-74,51063,51,1.0475763433215783
24072,male,white,18-34,51063,51,3.240873012894265
24072,male,black,18-34,51063,51,2.2111015047120173
24072,male,other,18-34,51063,51,2.470897246812268
24072,female,other,75+,51063,51,7.750463752998759
24072,female,black,0-17,51063,51,6.13335123411902
24072,female,white,0-17,51063,51,8.39884723829422
24072,female,black,65-74,51063,51,1.844833693008153
24072,male,other,75+,51063,51,5.321298800534571
24072,male,other,35-64,51063,51,6.362303225143771
24072,female,white,75+,51063,51,6.203139118505685
24072,male,black,35-64,51063,51,4.512610198074455
24072,female,white,18-34,51063,51,3.8136522866797327
24072,male,other,18-34,51063,51,2.7514243933658578
24072,female,white,0-17,51063,51,8.951567358115994
24072,male,white,18-34,51063,51,1.4772019975182675
24072,female,other,0-17,51063,51,8.633884048117872
24072,male,other,35-64,51063,51,7.087214737601082
24072,male,other,0-17,51063,51,6.1821247541493065
24072,female,black,65-74,51063,51,2.951594798595808
24072,female,black,75+,51063,51,5.1343123251401375
24072,female,other,75+,51063,51,8.10909768027992
24072,male,black,65-74,51063,51,2.7359890495074692
24072,male,white,35-64,51063,51,4.978581078654147
24072,male,white,75+,51063,51,4.461376541612439
24072,male,white,65-74,51063,51,3.0180483873215387
24072,female,other,18-34,51063,51,5.969596060193101
24072,male,other,35-64,51063,51,7.346687552433616
24072,male,black,65-74,51063,51,-0.06438467243535528
24072,female,black,35-64,51063,51,7.840750429609633
24072,male,white,65-74,51063,51,1.190124909484483
24072,male,black,65-74,51063,51,0.5929687433361458
24072,male,black,65-74,51063,51,1.8285697998176105
24072,male,black,65-74,51063,51,2.161026896268694
24072,female,white,0-17,51063,51,8.981082487133675
24072,male,white,0-17,51063,51,4.287506630136228
24072,male,other,0-17,51063,51,3.4855058008772497
24072,male,white,0-17,51063,51,6.106544048612511
24072,female,white,65-74,51063,51,3.672771005149
24072,female,other,0-17,51063,51,9.598615706684331
24072,male,black,65-74,51063,51,1.0643716405768069
24072,female,other,75+,51063,51,7.09491000487722
24072,female,white,18-34,51063,51,4.934286335111153
24072,female,other,18-34,51063,51,5.747985065106932
24072,female,white,65-74,51063,51,4.056901278958302
