sex,race,age,edu,state,response,repvote
male,white,54,4-year college,MA,1,0.353487213
male,white,37,some college,GA,1,0.526611726
male,white,25,hs,IN,1,0.601173095
male,white,22,hs,NY,0,0.382275815
male,white,21,4-year college,AZ,0,0.518900234
female,black,59,some college,MD,1,0.359837503
male,white,45,some college,MO,0,0.59818561
female,white,59,4-year college,WV,0,0.721610523
male,other,26,some college,GA,0,0.526611726
male,white,73,post-grad,WI,0,0.50407989
female,white,34,4-year college,NV,0,0.487062906
male,other,55,4-year college,RI,0,0.416892959
male,white,60,some college,GA,1,0.526611726
male,white,39,some college,MN,0,0.491681431
female,white,78,hs,CA,0,0.338717892
male,white,28,some college,GA,1,0.526611726
male,white,58,some college,WI,1,0.50407989
female,white,56,hs,NC,1,0.519037458
male,other,29,post-grad,NY,0,0.382275815
male,white,20,some college,VA,1,0.471736237
female,white,20,4-year college,CA,0,0.338717892
female,white,30,some college,OH,0,0.542676846
male,white,97,some college,CT,0,0.428584525
male,white,42,post-grad,NY,0,0.382275815
female,white,48,some college,IA,1,0.550635478
female,white,44,hs,IN,1,0.601173095
female,black,38,some college,GA,1,0.526611726
male,white,93,some college,WI,1,0.50407989
female,other,64,4-year college,TN,0,0.63624343
female,white,88,some college,AZ,0,0.518900234
female,other,34,hs,TN,1,0.63624343
male,white,57,some college,AZ,1,0.518900234
male,white,55,hs,FL,1,0.506188355
male,black,56,4-year college,CT,0,0.428584525
female,white,33,some college,IN,1,0.601173095
male,white,43,4-year college,AL,1,0.643741436
male,white,68,some college,VA,0,0.471736237
female,other,33,hs,AZ,0,0.518900234
female,white,23,some college,FL,1,0.506188355
female,white,47,4-year college,GA,1,0.526611726
male,other,89,some college,WA,0,0.412130688
female,white,19,4-year college,FL,0,0.506188355
female,black,28,hs,CA,0,0.338717892
female,black,62,some college,TX,0,0.547132256
male,white,28,4-year college,FL,1,0.506188355
male,white,38,some college,CO,0,0.473166666
male,white,81,some college,VA,1,0.471736237
female,white,60,post-grad,CA,0,0.338717892
male,white,48,hs,TX,0,0.547132256
female,white,52,hs,GA,1,0.526611726
female,white,84,hs,NE,0,0.635476741
female,white,95,4-year college,FL,1,0.506188355
female,other,29,hs,TX,0,0.547132256
female,white,62,post-grad,TX,0,0.547132256
female,white,19,hs,OH,1,0.542676846
female,other,67,hs,CT,0,0.428584525
female,white,61,hs,OR,1,0.438441611
female,black,38,4-year college,TX,0,0.547132256
female,white,70,4-year college,TX,0,0.547132256
male,other,50,hs,HI,0,0.325586625
male,white,34,4-year college,PA,0,0.503755358
male,white,65,no hs,PA,0,0.503755358
male,white,45,some college,DE,1,0.440013786
male,white,30,post-grad,PA,1,0.503755358
female,white,47,hs,SC,1,0.574602564
male,white,55,some college,NY,1,0.382275815
female,white,61,hs,MA,0,0.353487213
male,white,100,hs,WI,1,0.50407989
male,black,49,hs,AR,0,0.642851377
female,white,25,4-year college,MN,1,0.491681431
female,other,43,some college,CA,0,0.338717892
male,white,29,some college,FL,0,0.506188355
male,white,55,4-year college,IL,0,0.409799486
female,white,44,some college,PA,1,0.503755358
female,other,24,some college,NY,0,0.382275815
male,white,28,4-year college,NY,1,0.382275815
female,white,82,post-grad,VA,1,0.471736237
female,white,46,some college,NJ,1,0.427158099
male,other,50,some college,CA,0,0.338717892
female,white,67,some college,WI,1,0.50407989
female,white,32,some college,VA,0,0.471736237
male,white,58,4-year college,WA,0,0.412130688
male,white,35,hs,IA,1,0.550635478
female,white,36,4-year college,KY,1,0.65670629
male,white,33,4-year college,MN,0,0.491681431
male,white,61,hs,MI,0,0.501176682
male,white,61,4-year college,PA,0,0.503755358
female,other,47,4-year college,CO,1,0.473166666
female,white,31,4-year college,MO,0,0.59818561
female,black,42,some college,VA,0,0.471736237
male,white,18,some college,NY,1,0.382275815
female,white,34,4-year college,PA,0,0.503755358
female,white,36,no hs,NC,0,0.519037458
male,white,52,4-year college,NY,0,0.382275815
male,white,45,4-year college,PA,0,0.503755358
male,white,58,hs,NY,0,0.382275815
male,white,50,4-year college,TX,0,0.547132256
female,white,67,hs,KY,0,0.65670629
male,white,64,some college,FL,0,0.506188355
male,white,59,post-grad,CA,1,0.338717892
female,white,21,some college,SC,0,0.574602564
female,white,63,4-year college,FL,1,0.506188355
male,white,46,hs,VA,0,0.471736237
male,white,56,4-year college,MT,0,0.611096643
female,white,95,4-year college,CA,0,0.338717892
male,white,65,4-year college,AL,1,0.643741436
female,white,28,hs,IN,0,0.601173095
male,white,91,some college,CO,1,0.473166666
male,white,43,some college,TN,0,0.63624343
female,white,69,4-year college,MD,0,0.359837503
female,black,20,some college,CO,0,0.473166666
male,white,38,hs,IN,1,0.601173095
female,white,37,4-year college,WI,0,0.50407989
male,white,31,post-grad,MN,0,0.491681431
male,white,30,post-grad,PA,0,0.503755358
female,other,61,hs,CO,0,0.473166666
female,other,40,4-year college,CA,1,0.338717892
male,black,81,some college,FL,0,0.506188355
female,black,45,4-year college,GA,0,0.526611726
female,other,23,4-year college,CA,0,0.338717892
male,white,42,hs,WA,1,0.412130688
female,other,32,post-grad,MN,0,0.491681431
female,white,64,hs,OH,0,0.542676846
female,white,36,some college,NJ,1,0.427158099
female,white,46,no hs,IN,0,0.601173095
female,white,20,4-year college,MA,0,0.353487213
female,white,35,some college,NM,0,0.453492051
female,white,46,hs,LA,1,0.601716772
female,white,20,post-grad,MI,0,0.501176682
male,white,86,no hs,AZ,1,0.518900234
male,white,64,hs,PA,0,0.503755358
male,white,52,4-year college,IL,1,0.409799486
male,white,61,hs,MI,1,0.501176682
female,white,51,4-year college,MO,0,0.59818561
female,white,68,hs,NC,1,0.519037458
male,white,18,hs,MD,1,0.359837503
female,white,59,hs,CA,0,0.338717892
male,other,59,some college,FL,0,0.506188355
male,other,83,hs,CA,0,0.338717892
female,white,72,4-year college,TX,1,0.547132256
male,white,65,hs,PA,1,0.503755358
female,black,21,some college,TN,1,0.63624343
male,other,45,4-year college,NE,0,0.635476741
male,other,20,4-year college,VA,0,0.471736237
female,white,19,hs,PA,1,0.503755358
male,white,56,4-year college,CO,1,0.473166666
male,white,43,hs,IN,1,0.601173095
male,white,59,4-year college,TX,1,0.547132256
male,white,37,hs,FL,0,0.506188355
female,other,54,hs,CA,1,0.338717892
male,other,26,hs,CA,0,0.338717892
female,white,66,some college,PA,0,0.503755358
female,white,49,hs,IN,1,0.601173095
male,white,75,post-grad,OH,1,0.542676846
female,white,39,post-grad,WI,0,0.50407989
female,black,24,hs,NY,0,0.382275815
female,white,43,some college,MO,1,0.59818561
male,white,52,post-grad,GA,1,0.526611726
male,white,32,post-grad,KY,1,0.65670629
female,white,59,post-grad,TX,0,0.547132256
male,white,59,no hs,OH,1,0.542676846
male,other,31,some college,NJ,1,0.427158099
female,white,27,hs,WV,1,0.721610523
male,other,42,post-grad,NY,0,0.382275815
female,black,43,hs,VA,0,0.471736237
male,white,60,post-grad,FL,1,0.506188355
female,white,28,post-grad,MO,1,0.59818561
male,white,98,hs,NV,1,0.487062906
female,white,60,hs,NY,1,0.382275815
male,white,33,4-year college,MI,0,0.501176682
female,white,60,some college,TX,0,0.547132256
male,white,61,hs,WA,0,0.412130688
male,white,46,4-year college,NY,0,0.382275815
male,other,66,4-year college,TX,0,0.547132256
female,white,58,hs,SC,0,0.574602564
female,white,49,hs,KS,1,0.611114703
female,white,43,post-grad,MN,0,0.491681431
male,white,54,some college,OR,0,0.438441611
female,white,27,hs,FL,0,0.506188355
male,white,64,some college,OR,0,0.438441611
female,other,55,hs,CA,1,0.338717892
male,white,92,post-grad,NY,0,0.382275815
male,black,30,some college,CA,0,0.338717892
female,other,47,hs,TX,1,0.547132256
female,white,39,hs,MI,0,0.501176682
female,other,47,some college,CA,0,0.338717892
female,white,98,hs,GA,1,0.526611726
female,white,40,some college,TX,1,0.547132256
male,white,61,hs,AZ,0,0.518900234
male,white,23,4-year college,CT,0,0.428584525
male,white,50,4-year college,KY,1,0.65670629
female,white,43,hs,NY,0,0.382275815
female,white,22,4-year college,IL,0,0.409799486
female,other,77,post-grad,KY,1,0.65670629
male,other,46,hs,TX,0,0.547132256
female,white,35,4-year college,IN,1,0.601173095
male,black,45,hs,SC,0,0.574602564
female,other,43,post-grad,NY,0,0.382275815
female,white,63,hs,FL,0,0.506188355
female,white,76,hs,DE,1,0.440013786
male,other,34,some college,PA,1,0.503755358
female,white,65,some college,GA,0,0.526611726
female,other,61,4-year college,CA,0,0.338717892
male,white,73,4-year college,AL,1,0.643741436
female,white,37,post-grad,CA,0,0.338717892
female,other,55,hs,CA,1,0.338717892
female,white,55,hs,CA,0,0.338717892
female,white,90,some college,AL,1,0.643741436
female,white,97,4-year college,WA,0,0.412130688
male,white,72,hs,PA,1,0.503755358
male,white,27,4-year college,NV,0,0.487062906
female,other,56,some college,TX,0,0.547132256
female,white,62,hs,MA,0,0.353487213
female,other,21,some college,FL,0,0.506188355
female,white,62,hs,KY,1,0.65670629
male,white,68,some college,LA,1,0.601716772
female,other,24,some college,SC,0,0.574602564
female,white,24,some college,OH,1,0.542676846
male,white,24,some college,CA,1,0.338717892
male,white,45,hs,TN,1,0.63624343
female,white,64,hs,VA,1,0.471736237
male,black,41,4-year college,CA,1,0.338717892
female,white,49,hs,MA,0,0.353487213
female,other,45,4-year college,CA,1,0.338717892
female,white,43,hs,FL,0,0.506188355
female,white,40,4-year college,CA,0,0.338717892
female,white,46,4-year college,PA,1,0.503755358
female,white,25,4-year college,IL,1,0.409799486
female,other,21,hs,CA,0,0.338717892
female,white,72,some college,AL,0,0.643741436
female,white,56,post-grad,CA,0,0.338717892
female,white,83,4-year college,TX,1,0.547132256
female,black,61,some college,AL,1,0.643741436
female,white,56,hs,OH,0,0.542676846
female,black,85,some college,TN,0,0.63624343
male,white,66,post-grad,TX,0,0.547132256
female,white,44,some college,NE,1,0.635476741
female,white,38,4-year college,CA,0,0.338717892
male,white,58,some college,OR,1,0.438441611
male,other,69,hs,CA,0,0.338717892
male,other,56,some college,MD,1,0.359837503
female,white,51,hs,AL,0,0.643741436
female,black,98,hs,NC,0,0.519037458
female,white,66,some college,IL,0,0.409799486
female,white,81,4-year college,CA,1,0.338717892
female,white,23,4-year college,NY,0,0.382275815
female,white,72,some college,KS,1,0.611114703
female,white,48,some college,IN,0,0.601173095
female,black,24,no hs,NY,0,0.382275815
female,other,31,some college,LA,0,0.601716772
male,other,24,some college,CA,0,0.338717892
female,white,69,hs,OH,0,0.542676846
female,white,29,some college,VA,0,0.471736237
male,white,57,some college,MI,1,0.501176682
female,white,67,hs,ME,0,0.484032089
male,other,55,post-grad,TX,1,0.547132256
male,white,46,hs,MA,0,0.353487213
male,white,53,4-year college,IA,0,0.550635478
female,white,49,some college,CA,0,0.338717892
male,white,27,some college,GA,1,0.526611726
male,white,79,post-grad,WA,1,0.412130688
female,other,23,4-year college,CT,1,0.428584525
male,white,58,post-grad,WI,1,0.50407989
male,other,52,some college,WY,1,0.757053196
male,white,42,hs,IL,1,0.409799486
female,other,24,post-grad,CA,1,0.338717892
male,white,47,hs,MO,1,0.59818561
female,white,18,no hs,GA,0,0.526611726
female,white,52,post-grad,FL,0,0.506188355
female,white,91,hs,NJ,0,0.427158099
female,black,60,hs,PA,0,0.503755358
female,black,65,some college,FL,0,0.506188355
male,white,64,post-grad,MI,0,0.501176682
male,white,64,4-year college,NM,0,0.453492051
female,white,54,some college,DE,1,0.440013786
female,white,44,some college,AZ,0,0.518900234
male,white,47,4-year college,TN,1,0.63624343
female,white,61,hs,OH,1,0.542676846
female,white,28,4-year college,NH,0,0.498029716
male,other,18,hs,VA,0,0.471736237
male,other,40,some college,MO,1,0.59818561
female,white,60,hs,IA,1,0.550635478
male,white,49,hs,MN,1,0.491681431
male,white,44,hs,IN,0,0.601173095
female,white,27,hs,KY,0,0.65670629
female,white,46,no hs,ME,0,0.484032089
female,white,22,some college,NY,0,0.382275815
male,white,29,4-year college,MA,0,0.353487213
female,white,82,4-year college,CA,0,0.338717892
female,other,41,post-grad,NH,0,0.498029716
male,other,22,some college,PA,0,0.503755358
female,black,63,some college,KS,0,0.611114703
male,white,24,4-year college,AL,0,0.643741436
male,black,25,hs,FL,1,0.506188355
female,other,48,4-year college,MA,0,0.353487213
female,white,28,hs,RI,1,0.416892959
male,white,24,hs,FL,0,0.506188355
male,white,19,hs,FL,0,0.506188355
male,white,58,4-year college,WI,1,0.50407989
female,other,24,no hs,PA,1,0.503755358
male,other,35,4-year college,NJ,1,0.427158099
male,other,36,4-year college,CA,0,0.338717892
female,white,58,4-year college,UT,0,0.623836582
female,white,48,hs,TN,0,0.63624343
female,other,28,4-year college,NY,0,0.382275815
female,black,33,hs,MI,0,0.501176682
female,white,64,hs,KS,0,0.611114703
female,white,20,hs,NJ,0,0.427158099
female,white,43,hs,RI,1,0.416892959
male,white,47,4-year college,CT,0,0.428584525
female,white,68,post-grad,IL,0,0.409799486
female,white,26,4-year college,OH,1,0.542676846
female,other,34,some college,MI,0,0.501176682
male,white,71,some college,MO,0,0.59818561
female,white,65,hs,OH,1,0.542676846
female,other,28,hs,NY,1,0.382275815
female,black,30,post-grad,CA,1,0.338717892
female,white,23,some college,MA,0,0.353487213
female,white,42,some college,MI,1,0.501176682
male,white,54,some college,IN,0,0.601173095
male,white,29,hs,MI,1,0.501176682
female,black,29,some college,MI,0,0.501176682
male,other,40,post-grad,WA,0,0.412130688
male,black,49,some college,FL,1,0.506188355
male,white,95,hs,MO,1,0.59818561
female,white,34,4-year college,NY,1,0.382275815
female,white,24,some college,AL,1,0.643741436
male,white,50,some college,NC,1,0.519037458
female,white,65,no hs,KY,0,0.65670629
female,white,44,hs,NY,0,0.382275815
female,other,56,hs,IA,1,0.550635478
female,white,58,some college,AL,1,0.643741436
male,white,53,post-grad,DE,0,0.440013786
female,white,59,hs,FL,0,0.506188355
male,white,30,some college,IN,0,0.601173095
female,white,24,some college,MA,0,0.353487213
male,white,50,hs,NV,0,0.487062906
female,white,72,hs,NY,1,0.382275815
female,white,33,hs,MO,1,0.59818561
female,white,54,hs,FL,0,0.506188355
female,other,45,hs,CT,1,0.428584525
female,white,66,hs,NY,0,0.382275815
female,other,30,some college,OH,1,0.542676846
female,white,98,some college,NV,0,0.487062906
male,white,78,hs,MD,0,0.359837503
male,white,54,4-year college,MI,1,0.501176682
male,white,45,4-year college,MI,1,0.501176682
female,white,84,4-year college,MI,0,0.501176682
female,white,50,hs,NJ,1,0.427158099
female,white,24,hs,PA,0,0.503755358
male,white,51,4-year college,TX,1,0.547132256
male,white,36,4-year college,WI,1,0.50407989
male,white,38,post-grad,MI,0,0.501176682
female,other,54,hs,UT,0,0.623836582
female,white,34,some college,MO,0,0.59818561
male,other,46,hs,TX,1,0.547132256
male,other,36,some college,NV,1,0.487062906
male,white,36,4-year college,IN,1,0.601173095
male,other,34,hs,TX,1,0.547132256
female,white,62,some college,OK,1,0.693047372
male,white,93,some college,GA,1,0.526611726
female,white,85,hs,OH,1,0.542676846
male,black,57,4-year college,CA,0,0.338717892
female,other,55,some college,NC,0,0.519037458
female,white,48,4-year college,PA,0,0.503755358
female,other,48,some college,UT,0,0.623836582
male,white,58,4-year college,MI,0,0.501176682
female,white,77,post-grad,NY,1,0.382275815
female,white,44,hs,OH,1,0.542676846
female,other,18,4-year college,CA,0,0.338717892
male,white,23,post-grad,MA,1,0.353487213
female,white,31,post-grad,LA,1,0.601716772
female,black,25,some college,IL,0,0.409799486
female,white,21,some college,OH,0,0.542676846
female,white,75,4-year college,OK,0,0.693047372
female,white,48,hs,AL,1,0.643741436
female,white,44,hs,CA,0,0.338717892
male,other,24,some college,MN,0,0.491681431
male,other,87,4-year college,HI,1,0.325586625
male,white,91,some college,IN,0,0.601173095
male,white,90,4-year college,PA,1,0.503755358
female,white,79,some college,PA,1,0.503755358
male,white,21,some college,PA,0,0.503755358
male,other,74,post-grad,TX,1,0.547132256
female,white,21,some college,TX,0,0.547132256
female,black,24,some college,IL,1,0.409799486
female,other,39,some college,CO,0,0.473166666
male,white,19,post-grad,IN,0,0.601173095
female,white,74,some college,CA,0,0.338717892
female,white,56,hs,IN,0,0.601173095
male,white,56,hs,TX,1,0.547132256
female,white,55,4-year college,MT,0,0.611096643
female,white,36,hs,IN,1,0.601173095
female,other,28,some college,AZ,0,0.518900234
female,white,25,hs,AR,0,0.642851377
male,white,49,some college,NY,0,0.382275815
female,white,39,4-year college,IL,0,0.409799486
male,other,48,some college,IL,1,0.409799486
male,white,99,some college,FL,0,0.506188355
male,white,21,hs,MO,1,0.59818561
male,white,52,some college,NC,1,0.519037458
